ExonID	GeneID	geneSymbol	chr	strand	X1stExonStart_0base	X1stExonEnd	X2ndExonStart_0base	X2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IncFormLen	SkipFormLen	AStype	TargetExon
SE_7224	ENSG00000153310	FAM49B	chr8	-	130916744	130916831	NA	NA	130915557	130915596	130983188	130983218	IncFormLen	SkipFormLen	SE	-chr8:130916744-130916831
SE_7278	ENSG00000142512	SIGLEC10	chr19	-	51918077	51918362	NA	NA	51917675	51917769	51918434	51918692	IncFormLen	SkipFormLen	SE	-chr19:51918077-51918362
SE_7279	ENSG00000142512	SIGLEC10	chr19	-	51919151	51919421	NA	NA	51918821	51918869	51919563	51919611	IncFormLen	SkipFormLen	SE	-chr19:51919151-51919421
SE_7306	ENSG00000249859	PVT1	chr8	+	128867400	128867565	NA	NA	128806778	128806980	128902834	128903041	IncFormLen	SkipFormLen	SE	+chr8:128867400-128867565
SE_7309	ENSG00000249859	PVT1	chr8	+	128867400	128867565	NA	NA	128808058	128808254	128902834	128903041	IncFormLen	SkipFormLen	SE	+chr8:128867400-128867565
SE_7312	ENSG00000249859	PVT1	chr8	+	128867400	128867565	NA	NA	128808278	128808317	128902834	128903041	IncFormLen	SkipFormLen	SE	+chr8:128867400-128867565
SE_7318	ENSG00000249859	PVT1	chr8	+	128951753	128951922	NA	NA	128902873	128903244	129001407	129001537	IncFormLen	SkipFormLen	SE	+chr8:128951753-128951922
SE_7327	ENSG00000249859	PVT1	chr8	+	128996149	128996450	NA	NA	128902873	128903244	129001407	129001537	IncFormLen	SkipFormLen	SE	+chr8:128996149-128996450
SE_7328	ENSG00000249859	PVT1	chr8	+	128996149	128996450	NA	NA	128951753	128951922	129001407	129001537	IncFormLen	SkipFormLen	SE	+chr8:128996149-128996450
SE_7338	ENSG00000249859	PVT1	chr8	+	129008806	129008844	NA	NA	129001506	129001537	129021835	129021964	IncFormLen	SkipFormLen	SE	+chr8:129008806-129008844
SE_7339	ENSG00000249859	PVT1	chr8	+	129008806	129008844	NA	NA	129001506	129001537	129082405	129082607	IncFormLen	SkipFormLen	SE	+chr8:129008806-129008844
SE_7342	ENSG00000249859	PVT1	chr8	+	129010445	129010605	NA	NA	129001506	129001537	129021835	129021964	IncFormLen	SkipFormLen	SE	+chr8:129010445-129010605
SE_7357	ENSG00000249859	PVT1	chr8	+	129021835	129021964	NA	NA	129001506	129001537	129082405	129082607	IncFormLen	SkipFormLen	SE	+chr8:129021835-129021964
SE_7359	ENSG00000249859	PVT1	chr8	+	129021835	129021964	NA	NA	129001506	129001537	129108763	129108902	IncFormLen	SkipFormLen	SE	+chr8:129021835-129021964
SE_7365	ENSG00000249859	PVT1	chr8	+	129022563	129022690	NA	NA	129001506	129001537	129082405	129082607	IncFormLen	SkipFormLen	SE	+chr8:129022563-129022690
SE_7367	ENSG00000249859	PVT1	chr8	+	129022563	129022690	NA	NA	129001506	129001537	129108763	129108900	IncFormLen	SkipFormLen	SE	+chr8:129022563-129022690
SE_7395	ENSG00000249859	PVT1	chr8	+	129082405	129082518	NA	NA	129001407	129001537	129108763	129108900	IncFormLen	SkipFormLen	SE	+chr8:129082405-129082518
SE_7408	ENSG00000249859	PVT1	chr8	+	129082405	129082607	NA	NA	129022563	129022690	129108763	129108902	IncFormLen	SkipFormLen	SE	+chr8:129082405-129082607
SE_7421	ENSG00000249859	PVT1	chr8	+	129094998	129095094	NA	NA	129022563	129022690	129108763	129108902	IncFormLen	SkipFormLen	SE	+chr8:129094998-129095094
SE_7426	ENSG00000249859	PVT1	chr8	+	129094998	129095094	NA	NA	129082405	129082518	129108763	129108902	IncFormLen	SkipFormLen	SE	+chr8:129094998-129095094
SE_7429	ENSG00000249859	PVT1	chr8	+	129094998	129095094	NA	NA	129082405	129082607	129108763	129108902	IncFormLen	SkipFormLen	SE	+chr8:129094998-129095094
SE_7436	ENSG00000249859	PVT1	chr8	+	129111615	129111819	NA	NA	129108763	129108900	129113225	129113499	IncFormLen	SkipFormLen	SE	+chr8:129111615-129111819
SE_7473	ENSG00000137504	CREBZF	chr11	-	85372680	85372793	NA	NA	85371378	85371641	85373432	85373501	IncFormLen	SkipFormLen	SE	-chr11:85372680-85372793
SE_7485	ENSG00000147526	TACC1	chr8	+	38645074	38645261	NA	NA	38614850	38614927	38646221	38646337	IncFormLen	SkipFormLen	SE	+chr8:38645074-38645261
SE_7492	ENSG00000147526	TACC1	chr8	+	38646221	38646337	NA	NA	38644721	38645261	38682825	38682886	IncFormLen	SkipFormLen	SE	+chr8:38646221-38646337
SE_7496	ENSG00000147526	TACC1	chr8	+	38677039	38678153	NA	NA	38644721	38645261	38682825	38682886	IncFormLen	SkipFormLen	SE	+chr8:38677039-38678153
SE_7593	ENSG00000256632	RP13-672B3.2	chr12	+	133277835	133277955	NA	NA	133266848	133266962	133281204	133281380	IncFormLen	SkipFormLen	SE	+chr12:133277835-133277955
SE_7669	ENSG00000159063	ALG8	chr11	-	77813919	77813994	NA	NA	77811992	77812241	77815025	77815098	IncFormLen	SkipFormLen	SE	-chr11:77813919-77813994
SE_7884	ENSG00000159063	ALG8	chr11	-	77849755	77849813	NA	NA	77838403	77838482	77850539	77850676	IncFormLen	SkipFormLen	SE	-chr11:77849755-77849813
SE_7891	ENSG00000064313	TAF2	chr8	-	120757120	120757276	NA	NA	120756527	120756633	120758944	120759174	IncFormLen	SkipFormLen	SE	-chr8:120757120-120757276
SE_7977	ENSG00000117139	KDM5B	chr1	-	202735524	202735632	NA	NA	202733176	202733273	202736053	202736188	IncFormLen	SkipFormLen	SE	-chr1:202735524-202735632
SE_8009	ENSG00000221923	ZNF880	chr19	+	52882673	52882793	NA	NA	52877551	52877680	52887101	52887222	IncFormLen	SkipFormLen	SE	+chr19:52882673-52882793
SE_8020	ENSG00000095906	NUBP2	chr16	+	1836738	1836956	NA	NA	1836537	1836656	1837677	1837741	IncFormLen	SkipFormLen	SE	+chr16:1836738-1836956
SE_8021	ENSG00000095906	NUBP2	chr16	+	1836757	1836956	NA	NA	1836537	1836656	1837677	1837778	IncFormLen	SkipFormLen	SE	+chr16:1836757-1836956
SE_8058	ENSG00000171700	RGS19	chr20	-	62708209	62708307	NA	NA	62707877	62707999	62710646	62710845	IncFormLen	SkipFormLen	SE	-chr20:62708209-62708307
SE_8078	ENSG00000240849	TMEM189	chr20	-	48747401	48747484	NA	NA	48746082	48746227	48760038	48760158	IncFormLen	SkipFormLen	SE	-chr20:48747401-48747484
SE_8089	ENSG00000240849	TMEM189	chr20	-	48767748	48767852	NA	NA	48760038	48760158	48770053	48770271	IncFormLen	SkipFormLen	SE	-chr20:48767748-48767852
SE_8105	ENSG00000182325	FBXL6	chr8	-	145581116	145581162	NA	NA	145580649	145580781	145581287	145581446	IncFormLen	SkipFormLen	SE	-chr8:145581116-145581162
SE_8126	ENSG00000085998	POMGNT1	chr1	-	46654913	46655029	NA	NA	46654354	46654652	46655129	46655239	IncFormLen	SkipFormLen	SE	-chr1:46654913-46655029
SE_8194	ENSG00000184661	CDCA2	chr8	+	25329628	25329700	NA	NA	25327411	25327496	25337428	25337640	IncFormLen	SkipFormLen	SE	+chr8:25329628-25329700
SE_8292	ENSG00000164930	FZD6	chr8	+	104340495	104340644	NA	NA	104336708	104337726	104341882	104342199	IncFormLen	SkipFormLen	SE	+chr8:104340495-104340644
SE_8388	ENSG00000155096	AZIN1	chr8	-	103862226	103862372	NA	NA	103855778	103855975	103870240	103870378	IncFormLen	SkipFormLen	SE	-chr8:103862226-103862372
SE_8390	ENSG00000155096	AZIN1	chr8	-	103862226	103862393	NA	NA	103855935	103855975	103870240	103870378	IncFormLen	SkipFormLen	SE	-chr8:103862226-103862393
SE_8400	ENSG00000204344	STK19	chr6	+	31940397	31940534	NA	NA	31939645	31940288	31946679	31946775	IncFormLen	SkipFormLen	SE	+chr6:31940397-31940534
SE_8402	ENSG00000204344	STK19	chr6	+	31940397	31940696	NA	NA	31940128	31940288	31946679	31946775	IncFormLen	SkipFormLen	SE	+chr6:31940397-31940696
SE_8462	ENSG00000034677	RNF19A	chr8	-	101312755	101312879	NA	NA	101299728	101300495	101315387	101315487	IncFormLen	SkipFormLen	SE	-chr8:101312755-101312879
SE_8463	ENSG00000034677	RNF19A	chr8	-	101312755	101312879	NA	NA	101299728	101300495	101322094	101322138	IncFormLen	SkipFormLen	SE	-chr8:101312755-101312879
SE_8715	ENSG00000077713	SLC25A43	chrX	+	118540422	118540664	NA	NA	118533022	118533641	118585971	118586106	IncFormLen	SkipFormLen	SE	+chrX:118540422-118540664
SE_8743	ENSG00000056050	C4orf27	chr4	-	170669894	170669993	NA	NA	170663107	170663258	170671686	170671876	IncFormLen	SkipFormLen	SE	-chr4:170669894-170669993
SE_8755	ENSG00000132953	XPO4	chr13	-	21361103	21361196	NA	NA	21351468	21358058	21364600	21364719	IncFormLen	SkipFormLen	SE	-chr13:21361103-21361196
SE_8792	ENSG00000132953	XPO4	chr13	-	21429765	21429904	NA	NA	21417908	21418025	21436855	21436997	IncFormLen	SkipFormLen	SE	-chr13:21429765-21429904
SE_8805	ENSG00000132953	XPO4	chr13	-	21437107	21437262	NA	NA	21436855	21436997	21442734	21442840	IncFormLen	SkipFormLen	SE	-chr13:21437107-21437262
SE_8837	ENSG00000164938	TP53INP1	chr8	-	95944297	95944335	NA	NA	95938199	95942956	95952087	95952448	IncFormLen	SkipFormLen	SE	-chr8:95944297-95944335
SE_8839	ENSG00000156170	NDUFAF6	chr8	+	95987545	95987643	NA	NA	95970222	95970407	95988044	95988211	IncFormLen	SkipFormLen	SE	+chr8:95987545-95987643
SE_8840	ENSG00000156170	NDUFAF6	chr8	+	95987545	95987643	NA	NA	95970222	95970407	95993082	95993201	IncFormLen	SkipFormLen	SE	+chr8:95987545-95987643
SE_8869	ENSG00000156170	NDUFAF6	chr8	+	96046235	96046350	NA	NA	96044222	96044322	96047681	96047804	IncFormLen	SkipFormLen	SE	+chr8:96046235-96046350
SE_8871	ENSG00000156170	NDUFAF6	chr8	+	96046235	96046350	NA	NA	96044222	96044326	96047681	96047804	IncFormLen	SkipFormLen	SE	+chr8:96046235-96046350
SE_8882	ENSG00000156170	NDUFAF6	chr8	+	96048529	96048722	NA	NA	96047681	96047804	96053797	96053854	IncFormLen	SkipFormLen	SE	+chr8:96048529-96048722
SE_8884	ENSG00000156170	NDUFAF6	chr8	+	96048598	96048722	NA	NA	96047681	96047804	96053797	96053854	IncFormLen	SkipFormLen	SE	+chr8:96048598-96048722
SE_8925	ENSG00000164941	INTS8	chr8	+	95837120	95837295	NA	NA	95835517	95835789	95839949	95840021	IncFormLen	SkipFormLen	SE	+chr8:95837120-95837295
SE_9041	ENSG00000156162	DPY19L4	chr8	+	95746857	95746982	NA	NA	95738558	95738669	95750596	95750687	IncFormLen	SkipFormLen	SE	+chr8:95746857-95746982
SE_9047	ENSG00000156162	DPY19L4	chr8	+	95750596	95750687	NA	NA	95738558	95738669	95751640	95751762	IncFormLen	SkipFormLen	SE	+chr8:95750596-95750687
SE_9049	ENSG00000156162	DPY19L4	chr8	+	95750596	95750687	NA	NA	95746857	95746982	95751640	95751762	IncFormLen	SkipFormLen	SE	+chr8:95750596-95750687
SE_9138	ENSG00000135473	PAN2	chr12	-	56712020	56712218	NA	NA	56710006	56711427	56712871	56712965	IncFormLen	SkipFormLen	SE	-chr12:56712020-56712218
SE_9228	ENSG00000124831	LRRFIP1	chr2	+	238617186	238617273	NA	NA	238600787	238601164	238657006	238657042	IncFormLen	SkipFormLen	SE	+chr2:238617186-238617273
SE_9248	ENSG00000124831	LRRFIP1	chr2	+	238629414	238629465	NA	NA	238617186	238617273	238657006	238657042	IncFormLen	SkipFormLen	SE	+chr2:238629414-238629465
SE_9298	ENSG00000124831	LRRFIP1	chr2	+	238678268	238678461	NA	NA	238668706	238668848	238678585	238678635	IncFormLen	SkipFormLen	SE	+chr2:238678268-238678461
SE_9313	ENSG00000176731	C8orf59	chr8	-	86127149	86127266	NA	NA	86126310	86126860	86129614	86129731	IncFormLen	SkipFormLen	SE	-chr8:86127149-86127266
SE_9314	ENSG00000176731	C8orf59	chr8	-	86131464	86131589	NA	NA	86129614	86129731	86132534	86132582	IncFormLen	SkipFormLen	SE	-chr8:86131464-86131589
SE_9315	ENSG00000176731	C8orf59	chr8	-	86131464	86131592	NA	NA	86129614	86129731	86132534	86132613	IncFormLen	SkipFormLen	SE	-chr8:86131464-86131592
SE_9316	ENSG00000176731	C8orf59	chr8	-	86131551	86131592	NA	NA	86129614	86129731	86132534	86132568	IncFormLen	SkipFormLen	SE	-chr8:86131551-86131592
SE_9339	ENSG00000023041	ZDHHC6	chr10	-	114200291	114200453	NA	NA	114198093	114198147	114201949	114202109	IncFormLen	SkipFormLen	SE	-chr10:114200291-114200453
SE_9359	ENSG00000179943	FIZ1	chr19	-	56106985	56107100	NA	NA	56104798	56105012	56108937	56109208	IncFormLen	SkipFormLen	SE	-chr19:56106985-56107100
SE_9384	ENSG00000104427	ZC2HC1A	chr8	+	79624224	79624341	NA	NA	79610648	79610748	79627455	79627563	IncFormLen	SkipFormLen	SE	+chr8:79624224-79624341
SE_9414	ENSG00000164978	NUDT2	chr9	+	34336226	34336339	NA	NA	34329503	34329597	34338710	34338845	IncFormLen	SkipFormLen	SE	+chr9:34336226-34336339
SE_9417	ENSG00000164978	NUDT2	chr9	+	34336297	34336339	NA	NA	34329503	34329597	34338710	34338845	IncFormLen	SkipFormLen	SE	+chr9:34336297-34336339
SE_9439	ENSG00000175606	TMEM70	chr8	+	74891313	74891406	NA	NA	74890982	74891096	74893389	74893716	IncFormLen	SkipFormLen	SE	+chr8:74891313-74891406
SE_9440	ENSG00000175606	TMEM70	chr8	+	74891313	74891406	NA	NA	74890990	74891110	74893389	74893716	IncFormLen	SkipFormLen	SE	+chr8:74891313-74891406
SE_9457	ENSG00000104343	UBE2W	chr8	-	74737381	74737484	NA	NA	74722708	74722864	74742615	74742707	IncFormLen	SkipFormLen	SE	-chr8:74737381-74737484
SE_9462	ENSG00000104343	UBE2W	chr8	-	74782503	74782536	NA	NA	74742615	74742707	74791042	74791110	IncFormLen	SkipFormLen	SE	-chr8:74782503-74782536
SE_9463	ENSG00000040341	STAU2	chr8	-	74439925	74440039	NA	NA	74334848	74334937	74464246	74464554	IncFormLen	SkipFormLen	SE	-chr8:74439925-74440039
SE_9512	ENSG00000040341	STAU2	chr8	-	74621266	74621397	NA	NA	74585373	74585477	74650518	74650579	IncFormLen	SkipFormLen	SE	-chr8:74621266-74621397
SE_9515	ENSG00000040341	STAU2	chr8	-	74621266	74621397	NA	NA	74600885	74601048	74650518	74650579	IncFormLen	SkipFormLen	SE	-chr8:74621266-74621397
SE_9516	ENSG00000040341	STAU2	chr8	-	74621266	74621397	NA	NA	74600885	74601048	74659017	74659053	IncFormLen	SkipFormLen	SE	-chr8:74621266-74621397
SE_9520	ENSG00000040341	STAU2	chr8	-	74621266	74621412	NA	NA	74600888	74601048	74650518	74650584	IncFormLen	SkipFormLen	SE	-chr8:74621266-74621412
SE_9528	ENSG00000040341	STAU2	chr8	-	74650518	74650584	NA	NA	74600888	74601048	74659017	74659084	IncFormLen	SkipFormLen	SE	-chr8:74650518-74650584
SE_9532	ENSG00000040341	STAU2	chr8	-	74651990	74652103	NA	NA	74600885	74601048	74659017	74659053	IncFormLen	SkipFormLen	SE	-chr8:74651990-74652103
SE_9535	ENSG00000040341	STAU2	chr8	-	74651990	74652103	NA	NA	74650518	74650584	74659017	74659053	IncFormLen	SkipFormLen	SE	-chr8:74651990-74652103
SE_9582	ENSG00000235531	RP11-383H13.1	chr8	+	72877643	72877769	NA	NA	72756463	72756657	72964773	72964851	IncFormLen	SkipFormLen	SE	+chr8:72877643-72877769
SE_9586	ENSG00000235531	RP11-383H13.1	chr8	+	72877643	72877769	NA	NA	72875156	72875283	72885772	72885894	IncFormLen	SkipFormLen	SE	+chr8:72877643-72877769
SE_9589	ENSG00000235531	RP11-383H13.1	chr8	+	72877643	72877769	NA	NA	72875156	72875283	72964773	72964851	IncFormLen	SkipFormLen	SE	+chr8:72877643-72877769
SE_9601	ENSG00000235531	RP11-383H13.1	chr8	+	72885772	72885894	NA	NA	72877643	72877769	72964773	72964842	IncFormLen	SkipFormLen	SE	+chr8:72885772-72885894
SE_9690	ENSG00000067167	TRAM1	chr8	-	71510368	71510490	NA	NA	71510125	71510246	71512253	71512317	IncFormLen	SkipFormLen	SE	-chr8:71510368-71510490
SE_9831	ENSG00000104218	CSPP1	chr8	+	68062017	68062170	NA	NA	68049690	68049838	68066258	68066371	IncFormLen	SkipFormLen	SE	+chr8:68062017-68062170
SE_9842	ENSG00000104218	CSPP1	chr8	+	68085003	68085208	NA	NA	68084746	68084790	68087530	68087671	IncFormLen	SkipFormLen	SE	+chr8:68085003-68085208
SE_9859	ENSG00000104218	CSPP1	chr8	+	68105698	68105837	NA	NA	68102884	68102994	68107616	68107846	IncFormLen	SkipFormLen	SE	+chr8:68105698-68105837
SE_9922	ENSG00000205268	PDE7A	chr8	-	66693078	66693182	NA	NA	66691954	66692038	66695017	66695078	IncFormLen	SkipFormLen	SE	-chr8:66693078-66693182
SE_9963	ENSG00000185728	YTHDF3	chr8	+	64085211	64085357	NA	NA	64081945	64081970	64087889	64087975	IncFormLen	SkipFormLen	SE	+chr8:64085211-64085357
SE_10091	ENSG00000170791	CHCHD7	chr8	+	57125320	57125448	NA	NA	57124356	57124396	57127156	57127226	IncFormLen	SkipFormLen	SE	+chr8:57125320-57125448
SE_10093	ENSG00000170791	CHCHD7	chr8	+	57125320	57125468	NA	NA	57124314	57124396	57127156	57127226	IncFormLen	SkipFormLen	SE	+chr8:57125320-57125468
SE_10255	ENSG00000180900	SCRIB	chr8	-	144873835	144873910	NA	NA	144873558	144873610	144874045	144874083	IncFormLen	SkipFormLen	SE	-chr8:144873835-144873910
SE_10555	ENSG00000198856	OSTC	chr4	+	109584388	109584462	NA	NA	109576719	109576813	109588402	109588551	IncFormLen	SkipFormLen	SE	+chr4:109584388-109584462
SE_10567	ENSG00000120925	RNF170	chr8	-	42720558	42720632	NA	NA	42716472	42716998	42725146	42725255	IncFormLen	SkipFormLen	SE	-chr8:42720558-42720632
SE_10584	ENSG00000120925	RNF170	chr8	-	42729073	42729149	NA	NA	42725146	42725255	42742870	42743014	IncFormLen	SkipFormLen	SE	-chr8:42729073-42729149
SE_10628	ENSG00000070718	AP3M2	chr8	+	42011995	42012054	NA	NA	42010463	42010623	42012133	42012195	IncFormLen	SkipFormLen	SE	+chr8:42011995-42012054
SE_10676	ENSG00000088888	MAVS	chr20	+	3838281	3838456	NA	NA	3835204	3835388	3841978	3842151	IncFormLen	SkipFormLen	SE	+chr20:3838281-3838456
SE_10710	ENSG00000147548	WHSC1L1	chr8	-	38156961	38157108	NA	NA	38153313	38153470	38162104	38162275	IncFormLen	SkipFormLen	SE	-chr8:38156961-38157108
SE_10743	ENSG00000156735	BAG4	chr8	+	38050205	38050313	NA	NA	38034116	38034657	38065029	38065259	IncFormLen	SkipFormLen	SE	+chr8:38050205-38050313
SE_10800	ENSG00000106415	GLCCI1	chr7	+	8124526	8124647	NA	NA	8110550	8110761	8125822	8128710	IncFormLen	SkipFormLen	SE	+chr7:8124526-8124647
SE_10829	ENSG00000167196	FBXO22	chr15	+	76196831	76196970	NA	NA	76196199	76196444	76205543	76205631	IncFormLen	SkipFormLen	SE	+chr15:76196831-76196970
SE_10862	ENSG00000172728	FUT10	chr8	-	33246480	33247316	NA	NA	33228341	33230322	33310733	33311028	IncFormLen	SkipFormLen	SE	-chr8:33246480-33247316
SE_11065	ENSG00000188389	PDCD1	chr2	-	242794349	242794505	NA	NA	242794100	242794135	242794772	242795132	IncFormLen	SkipFormLen	SE	-chr2:242794349-242794505
SE_11081	ENSG00000197892	KIF13B	chr8	-	28932797	28932860	NA	NA	28929136	28929833	28950261	28950395	IncFormLen	SkipFormLen	SE	-chr8:28932797-28932860
SE_11172	ENSG00000147419	CCDC25	chr8	-	27614235	27614287	NA	NA	27610028	27610104	27619935	27619975	IncFormLen	SkipFormLen	SE	-chr8:27614235-27614287
SE_11187	ENSG00000145723	GIN1	chr5	-	102432244	102432530	NA	NA	102421703	102423876	102440244	102440550	IncFormLen	SkipFormLen	SE	-chr5:102432244-102432530
SE_11331	ENSG00000125844	RRBP1	chr20	-	17660643	17660720	NA	NA	17639240	17641173	17662672	17662705	IncFormLen	SkipFormLen	SE	-chr20:17660643-17660720
SE_11363	ENSG00000131725	WDR44	chrX	+	117512381	117512415	NA	NA	117480035	117480543	117521302	117521377	IncFormLen	SkipFormLen	SE	+chrX:117512381-117512415
SE_11548	ENSG00000120910	PPP3CC	chr8	+	22396981	22397011	NA	NA	22390433	22390531	22398127	22398569	IncFormLen	SkipFormLen	SE	+chr8:22396981-22397011
SE_11605	ENSG00000156253	RWDD2B	chr21	-	30380081	30380444	NA	NA	30376704	30378972	30380715	30380942	IncFormLen	SkipFormLen	SE	-chr21:30380081-30380444
SE_11606	ENSG00000156253	RWDD2B	chr21	-	30380560	30380628	NA	NA	30380081	30380444	30380715	30380942	IncFormLen	SkipFormLen	SE	-chr21:30380560-30380628
SE_11607	ENSG00000156253	RWDD2B	chr21	-	30381915	30382013	NA	NA	30380220	30380942	30391531	30391661	IncFormLen	SkipFormLen	SE	-chr21:30381915-30382013
SE_11608	ENSG00000156253	RWDD2B	chr21	-	30381947	30382013	NA	NA	30380715	30380942	30391531	30391681	IncFormLen	SkipFormLen	SE	-chr21:30381947-30382013
SE_11616	ENSG00000171428	NAT1	chr8	+	18068701	18068851	NA	NA	18067617	18067689	18076919	18076998	IncFormLen	SkipFormLen	SE	+chr8:18068701-18068851
SE_11619	ENSG00000171428	NAT1	chr8	+	18069899	18070283	NA	NA	18067638	18067689	18076919	18076998	IncFormLen	SkipFormLen	SE	+chr8:18069899-18070283
SE_11622	ENSG00000171428	NAT1	chr8	+	18074385	18074503	NA	NA	18067617	18067689	18076919	18076998	IncFormLen	SkipFormLen	SE	+chr8:18074385-18074503
SE_11627	ENSG00000123329	ARHGAP9	chr12	-	57867385	57867474	NA	NA	57866048	57866471	57867824	57867959	IncFormLen	SkipFormLen	SE	-chr12:57867385-57867474
SE_11628	ENSG00000123329	ARHGAP9	chr12	-	57867385	57867491	NA	NA	57866037	57866471	57867824	57867959	IncFormLen	SkipFormLen	SE	-chr12:57867385-57867491
SE_11719	ENSG00000196387	ZNF140	chr12	+	133657407	133657658	NA	NA	133657059	133657137	133657858	133657915	IncFormLen	SkipFormLen	SE	+chr12:133657407-133657658
SE_11720	ENSG00000196387	ZNF140	chr12	+	133657858	133657915	NA	NA	133656423	133657658	133659688	133659815	IncFormLen	SkipFormLen	SE	+chr12:133657858-133657915
SE_11729	ENSG00000196387	ZNF140	chr12	+	133677572	133677639	NA	NA	133660051	133660147	133682095	133684014	IncFormLen	SkipFormLen	SE	+chr12:133677572-133677639
SE_11749	ENSG00000146802	TMEM168	chr7	-	112428508	112428599	NA	NA	112423752	112425008	112430214	112430448	IncFormLen	SkipFormLen	SE	-chr7:112428508-112428599
SE_11766	ENSG00000168300	PCMTD1	chr8	-	52752006	52752198	NA	NA	52746077	52746249	52758220	52758323	IncFormLen	SkipFormLen	SE	-chr8:52752006-52752198
SE_11777	ENSG00000168300	PCMTD1	chr8	-	52773420	52773806	NA	NA	52758220	52758323	52811489	52811673	IncFormLen	SkipFormLen	SE	-chr8:52773420-52773806
SE_11866	ENSG00000104643	MTMR9	chr8	+	11155408	11155460	NA	NA	11152702	11152811	11157531	11157657	IncFormLen	SkipFormLen	SE	+chr8:11155408-11155460
SE_11987	ENSG00000175061	FAM211A-AS1	chr17	+	16342841	16343017	NA	NA	16342376	16342728	16343498	16343567	IncFormLen	SkipFormLen	SE	+chr17:16342841-16343017
SE_11989	ENSG00000175061	FAM211A-AS1	chr17	+	16342894	16343017	NA	NA	16342640	16342728	16343498	16343567	IncFormLen	SkipFormLen	SE	+chr17:16342894-16343017
SE_11995	ENSG00000175061	FAM211A-AS1	chr17	+	16342973	16343017	NA	NA	16342358	16342728	16343498	16343567	IncFormLen	SkipFormLen	SE	+chr17:16342973-16343017
SE_12201	ENSG00000217555	CKLF	chr16	+	66592092	66592251	NA	NA	66586469	66586696	66596974	66597120	IncFormLen	SkipFormLen	SE	+chr16:66592092-66592251
SE_12202	ENSG00000217555	CKLF	chr16	+	66592092	66592251	NA	NA	66586469	66586696	66597024	66597120	IncFormLen	SkipFormLen	SE	+chr16:66592092-66592251
SE_12203	ENSG00000217555	CKLF	chr16	+	66592092	66592251	NA	NA	66586469	66586696	66599788	66599975	IncFormLen	SkipFormLen	SE	+chr16:66592092-66592251
SE_12210	ENSG00000217555	CKLF	chr16	+	66597024	66597120	NA	NA	66592092	66592251	66599788	66599972	IncFormLen	SkipFormLen	SE	+chr16:66597024-66597120
